0,1,2,3,4,5,6,7
DKC,2,Ngành Kinh doanh quốc tế,20.00,Đại học,"A00,A01,C00,D01",,2019
DKC,3,Marketing (dạy bằng tiếng Anh),19.00,Đại học,"A00,A01,C00,D01",,2019
DKC,4,Công nghệ thông tin,18.00,Đại học,"A00,A01,C01,D01",,2019
DKC,5,Quản trị dịch vụ du lịch và lữ hành,18.00,Đại học,"A00,A01,C00,D01",,2019
DKC,6,Quản trị nhà hàng và dịch vụ ăn uống,18.00,Đại học,"A00,A01,C00,D01",,2019
DKC,7,Quản trị khách sạn,18.00,Đại học,"A00,A01,C00,D01",,2019
DKC,8,Tâm lý học,18.00,Đại học,"A00,A01,C00,D01",,2019
DKC,9,Công nghệ kỹ thuật ô tô,17.00,Đại học,"A00,A01,C01,D01",,2019
DKC,10,Đông phương học,17.00,Đại học,"A01,C00,D01,D15",,2019
DKC,11,Logistics và Quản lý chuỗi cung ứng,17.00,Đại học,"A00,A01,C00,D01",,2019
DKC,12,Ngôn ngữ Hàn Quốc,17.00,Đại học,"A01,C00,D01,D15",,2019
DKC,13,Ngôn ngữ Anh,17.00,Đại học,"A01,D01,D14,D15",,2019
DKC,14,Ngôn ngữ Nhật,17.00,Đại học,"A01,D01,D14,D15",,2019
DKC,15,Quản trị doanh nghiệp,17.00,Đại học,"A00,A01,C00,D01",,2019
DKC,16,Thú y,17.00,Đại học,"A00,B00,C08,D07",,2019
DKC,17,Truyền thông đa phương tiện,17.00,Đại học,"A01,C00,D01,D15",,2019
DKC,18,Logistics và Quản lý chuỗi cung ứng,17.00,Đại học,"A00,A01,C01,D01",,2019
DKC,19,Thú y,17.00,Đại học,"A00,A01,C01,D01",,2019
DKC,20,An toàn thông tin,16.00,Đại học,"A00,A01,C01,D01",,2019
DKC,1,Dược học,22.00,Đại học,"A00,B00,C08,D07",,2020
DKC,2,Hệ thống thông tin,20.00,Đại học,"A00,A01,C01,D01",,2020
DKC,3,Kiến trúc,20.00,Đại học,"A00,D01,H01,V00",,2020
DKC,4,Ngành Kinh doanh quốc tế,20.00,Đại học,"A00,A01,C00,D01",,2020
DKC,5,Thiết kế thời trang,20.00,Đại học,"A00,D01,H01,V00",,2020
DKC,6,Thiết kế thời trang,20.00,Đại học,"H01,H02,H06,V00",,2020
DKC,7,An toàn thông tin,19.00,Đại học,"A00,A01,C01,D01",,2020
DKC,8,Kỹ thuật y sinh,19.00,Đại học,"A00,A01,C01,D01",,2020
DKC,9,Ngành Kỹ thuật điện tử truyền thông,19.00,Đại học,"A00,A01,C01,D01",,2020
DKC,10,Thương mại điện tử,19.00,Đại học,"A00,A01,C00,D01",,2020
DKC,11,Công nghệ sinh học,18.00,Đại học,"A00,B00,C08,D07",,2020
DKC,12,Công nghệ thông tin,18.00,Đại học,"A00,A01,C01,D01",,2020
DKC,13,Công nghệ may,18.00,Đại học,"A00,A01,C01,D01",,2020
DKC,14,Công nghệ thực phẩm,18.00,Đại học,"A00,B00,C08,D07",,2020
DKC,15,Công nghệ kỹ thuật ô tô,18.00,Đại học,"A00,A01,C01,D01",,2020
DKC,16,Đông phương học,18.00,Đại học,"A01,C00,D01,D15",,2020
DKC,17,Kế toán,18.00,Đại học,"A00,A01,C01,D01",,2020
DKC,18,Kinh doanh thương mại,18.00,Đại học,"A00,A01,C00,D01",,2020
DKC,19,Kỹ thuật điện,18.00,Đại học,"A00,A01,C01,D01",,2020
DKC,20,Kỹ thuật xây dựng,18.00,Đại học,"A00,A01,C01,D01",,2020
DKC,1,Quan hệ công chúng,22.00,Đại học,"A00,A01,C00,D01",,2021
DKC,2,Thương mại điện tử,22.00,Đại học,"A00,A01,C00,D01",,2021
DKC,3,Dược học,21.00,Đại học,"A00,B00,C08,D07",,2021
DKC,4,Thanh nhạc,21.00,Đại học,N00,,2021
DKC,5,Truyền thông đa phương tiện,21.00,Đại học,"A01,C00,D01,D15",,2021
DKC,6,Trí tuệ nhân tạo,21.00,Đại học,"A00,A01,C01,D01",,2021
DKC,7,An toàn thông tin,20.00,Đại học,"A00,A01,C01,D01",,2021
DKC,8,Công nghệ thông tin,20.00,Đại học,"A00,A01,C01,D01",,2021
DKC,9,Công nghệ kỹ thuật ô tô,20.00,Đại học,"A00,A01,C01,D01",,2021
DKC,10,Điều dưỡng,20.00,Đại học,"A00,B00,C08,D07",,2021
DKC,11,Kỹ thuật xét nghiệm y học,20.00,Đại học,"A00,B00,C08,D07",,2021
DKC,12,Logistics và Quản lý chuỗi cung ứng,20.00,Đại học,"A00,A01,C00,D01",,2021
DKC,13,Marketing (dạy bằng tiếng Anh),20.00,Đại học,"A00,A01,C00,D01",,2021
DKC,14,Tâm lý học,20.00,Đại học,"A00,A01,C00,D01",,2021
DKC,15,Thú y,20.00,Đại học,"A00,B00,C08,D07",,2021
DKC,16,Logistics và Quản lý chuỗi cung ứng,20.00,Đại học,"A00,A01,C01,D01",,2021
DKC,17,Thú y,20.00,Đại học,"A00,A01,C01,D01",,2021
DKC,18,Kiến trúc,19.00,Đại học,"A00,D01,H01,V00",,2021
DKC,19,Ngành Kỹ thuật điện tử truyền thông,19.00,Đại học,"A00,A01,C01,D01",,2021
DKC,20,Ngành Kỹ thuật điều khiển & Tự động hóa,19.00,Đại học,"A00,A01,C01,D01",,2021
DKC,1,Dược học,21.00,Đại học,"A00,B00,C08,D07",,2022
DKC,2,An toàn thông tin,20.00,Đại học,"A00,A01,C01,D01",,2022
DKC,3,Công nghệ thông tin,20.00,Đại học,"A00,A01,C01,D01",,2022
DKC,4,Khoa học dữ liệu (Data Science),20.00,Đại học,"A00,A01,C01,D01",,2022
DKC,5,Công nghệ kỹ thuật ô tô,19.00,Đại học,"A00,A01,C01,D01",,2022
DKC,6,Điều dưỡng,19.00,Đại học,"A00,B00,C08,D07",,2022
DKC,7,Hệ thống thông tin,19.00,Đại học,"A00,A01,C01,D01",,2022
DKC,8,Kỹ thuật xét nghiệm y học,19.00,Đại học,"A00,B00,C08,D07",,2022
DKC,9,Robot và trí tuệ nhân tạo,19.00,Đại học,"A00,A01,C01,D01",,2022
DKC,10,Thú y,19.00,Đại học,"A00,B00,C08,D07",,2022
DKC,11,Kinh doanh thương mại,18.00,Đại học,"A00,A01,C00,D01",,2022
DKC,12,Kỹ thuật y sinh,18.00,Đại học,"A00,A01,C01,D01",,2022
DKC,13,Marketing kỹ thuật số,18.00,Đại học,"A00,A01,C00,D01",,2022
DKC,14,Ngành Kinh doanh quốc tế,18.00,Đại học,"A00,A01,C00,D01",,2022
DKC,15,Quản trị doanh nghiệp,18.00,Đại học,"A00,A01,C00,D01",,2022
DKC,16,Thương mại điện tử,18.00,Đại học,"A00,A01,C00,D01",,2022
DKC,17,Truyền thông đa phương tiện,18.00,Đại học,"A01,C00,D01,D15",,2022
DKC,18,Chăn nuôi,17.00,Đại học,"A00,B00,C08,D07",,2022
DKC,19,Công nghệ sinh học,17.00,Đại học,"A00,B00,C08,D07",,2022
DKC,20,Công nghệ may,17.00,Đại học,"A00,A01,C01,D01",,2022
DKD,1,Công nghệ thông tin (Chuyên ngành Công nghệ thông tin; Hệ thống thông tin; Truyền dữ liệu và mạng máy tính),18.75,Đại học,"A00,A01,C01,D01",,2021
DKD,2,Công nghệ kỹ thuật điều khiển và tự động hóa (Chuyên ngành Tự động hóa công nghiệp; Kỹ thuật điều khiển và hệ thống thông minh; Thiết bị đo thông minh),18.25,Đại học,"A00,A01,C01,D01",,2021
DKD,3,Công nghệ kỹ thuật cơ điện tử (Chuyên ngành Kỹ thuật Robot; Hệ thống cơ điện tử; Hệ thống cơ điện tử trên ô tô),17.75,Đại học,"A00,A01,C01,D01",,2021
DKD,4,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh; Quản trị Marketing; Logistics và quản lý chuỗi cung ứng ),17.75,Đại học,"A00,A01,C01,D01",,2021
DKD,5,"Công nghệ kỹ thuật điện, điện tử (Chuyên ngành Điện dân dụng và công nghiệp; Hệ thống cung cấp điện; Thiết bị điện, điện tử",17.25,Đại học,"A00,A01,C01,D01",,2021
DKD,6,Công nghệ kỹ thuật máy tính,17.25,Đại học,"A00,A01,C01,D01",,2021
DKD,7,"Công nghê dệt, may (Chuyên ngành Công nghệ may; Thiết kế thời trang)",17.25,Đại học,"A00,A01,C01,D01",,2021
DKD,8,Kế toán (Chuyên ngành Kế toán doanh nghiệp; Kế toán nhà hàng khách sạn; Kế toán công; Kế toán kiểm toán),17.25,Đại học,"A00,A01,C01,D01",,2021
DKD,9,Mạng máy tính và truyền thông dữ liệu (Chuyên ngành Mạng máy tính và truyền thông dữ liệu; Chuyên ngành an toàn thông tin),17.25,Đại học,"A00,A01,C01,D01",,2021
DKD,10,Ngành Quản trị dịch vụ du lịch và lữ hành,17.25,Đại học,"A00,A01,C00,D01",,2021
DKD,11,Ngôn ngữ Anh (Chuyên ngành Biên phiên dịch; Chuyên ngành giảng dạy),17.25,Đại học,"A01,D01,D09,D10",,2021
DKD,12,Ngôn ngữ Anh (Chuyên ngành Biên phiên dịch; Chuyên ngành giảng dạy),17.25,Đại học,"A01,D01",,2021
DKD,13,"Công nghệ thực phẩm (Chuyên ngành Công nghệ đồ uống và đường, bánh kẹo; Công nghệ chế biến và bảo quản nông sản)",17.00,Đại học,"A00,A01,B00,D07",,2021
DKD,14,"Công nghệ sợi , dệt",17.00,Đại học,"A00,A01,C01,D01",,2021
DKD,15,"Công nghệ thực phẩm (Chuyên ngành Công nghệ đồ uống và đường, bánh kẹo; Công nghệ chế biến và bảo quản nông sản)",17.00,Đại học,"A00,A01,B00,D01",,2021
DKD,16,Công nghệ kỹ thuật điện tử - Viễn thông (Chuyên ngành Kỹ thuật viễn thông; Kỹ thuật điện tử),16.75,Đại học,"A00,A01,C01,D01",,2021
DKD,17,Công nghê kỹ thuật cơ khí (Chuyên ngành Công nghệ chế tạo máy; Máy và cơ sở thiết kế máy),16.75,Đại học,"A00,A01,C01,D01",,2021
DKD,18,Kinh doanh Thương mại (Chuyên ngành Kinh doanh thương mại; Thương mại điện tử),16.75,Đại học,"A00,A01,C01,D01",,2021
DKD,19,Tài chính ngân hàng (Chuyên ngành Tài chính doanh nghiệp; Ngân hàng; Tài chính bảo hiểm; Đầu tư tài chính),16.75,Đại học,"A00,A01,C01,D01",,2021
DKD,1,Công nghệ thông tin (Chuyên ngành Công nghệ thông tin; Hệ thống thông tin; Truyền dữ liệu và mạng máy tính),19.00,Đại học,"A00,A01,C01,D01",,2022
DKD,2,Ngôn ngữ Anh (Chuyên ngành Biên phiên dịch; Chuyên ngành giảng dạy),19.00,Đại học,"A01,D01,D09,D10",,2022
DKD,3,Công nghệ kỹ thuật cơ điện tử (Chuyên ngành Kỹ thuật Robot; Hệ thống cơ điện tử; Hệ thống cơ điện tử trên ô tô),18.50,Đại học,"A00,A01,C01,D01",,2022
DKD,4,Công nghệ kỹ thuật điều khiển và tự động hóa (Chuyên ngành Tự động hóa công nghiệp; Kỹ thuật điều khiển và hệ thống thông minh; Thiết bị đo thông minh),18.50,Đại học,"A00,A01,C01,D01",,2022
DKD,5,Kinh doanh Thương mại (Chuyên ngành Kinh doanh thương mại; Thương mại điện tử),18.50,Đại học,"A00,A01,C01,D01",,2022
DKD,6,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh; Quản trị Marketing; Logistics và quản lý chuỗi cung ứng ),18.50,Đại học,"A00,A01,C01,D01",,2022
DKD,7,"Công nghệ kỹ thuật điện, điện tử (Chuyên ngành Điện dân dụng và công nghiệp; Hệ thống cung cấp điện; Thiết bị điện, điện tử",17.50,Đại học,"A00,A01,C01,D01",,2022
DKD,8,"Công nghệ thực phẩm (Chuyên ngành Công nghệ đồ uống và đường, bánh kẹo; Công nghệ chế biến và bảo quản nông sản)",17.50,Đại học,"A00,A01,B00,D07",,2022
DKD,9,"Công nghệ sợi , dệt",17.50,Đại học,"A00,A01,C01,D01",,2022
DKD,10,Công nghệ kỹ thuật máy tính,17.50,Đại học,"A00,A01,C01,D01",,2022
DKD,11,Công nghệ kỹ thuật điện tử - Viễn thông (Chuyên ngành Kỹ thuật viễn thông; Kỹ thuật điện tử),17.50,Đại học,"A00,A01,C01,D01",,2022
DKD,12,"Công nghê dệt, may (Chuyên ngành Công nghệ may; Thiết kế thời trang)",17.50,Đại học,"A00,A01,C01,D01",,2022
DKD,13,Công nghê kỹ thuật cơ khí (Chuyên ngành Công nghệ chế tạo máy; Máy và cơ sở thiết kế máy),17.50,Đại học,"A00,A01,C01,D01",,2022
DKD,14,Kế toán (Chuyên ngành Kế toán doanh nghiệp; Kế toán nhà hàng khách sạn; Kế toán công; Kế toán kiểm toán),17.50,Đại học,"A00,A01,C01,D01",,2022
DKD,15,Mạng máy tính và truyền thông dữ liệu (Chuyên ngành Mạng máy tính và truyền thông dữ liệu; Chuyên ngành an toàn thông tin),17.50,Đại học,"A00,A01,C01,D01",,2022
DKD,16,Ngành Quản trị dịch vụ du lịch và lữ hành,17.50,Đại học,"A00,A01,C00,D01",,2022
DKD,17,Tài chính ngân hàng (Chuyên ngành Tài chính doanh nghiệp; Ngân hàng; Tài chính bảo hiểm; Đầu tư tài chính),17.50,Đại học,"A00,A01,C01,D01",,2022
DKH,1,Dược học,28.00,Đại học,A00,,2017
DKH,1,Dược học,23.05,Đại học,A00,,2018
DKH,1,Dược học,24.50,Đại học,A00,,2019
DKH,1,Dược học,27.08,Đại học,A00,,2020
DKH,2,Hoá dược,26.70,Đại học,A00,,2020
DKH,1,Dược học,26.25,Đại học,A00,,2021
DKH,2,Hoá dược,26.05,Đại học,A00,,2021
DKH,1,Dược học,26.00,Đại học,A00,,2022
DKH,2,Hoá dược,25.80,Đại học,A00,,2022
DKH,3,Công nghệ sinh học,23.45,Đại học,B00,,2022
DKH,4,Hóa học,22.95,Đại học,A00,,2022
DKK,1,Công nghệ thông tin (Chuyên ngành Công nghệ thông tin; Hệ thống thông tin; Truyền dữ liệu và mạng máy tính),19.50,Đại học,"A00,A01,C01,D01",,2020
DKK,2,7510303DKK,18.50,Đại học,"A00,A01,C01,D01",,2020
DKK,3,Công nghệ kỹ thuật cơ điện tử (Chuyên ngành Kỹ thuật Robot; Hệ thống cơ điện tử; Hệ thống cơ điện tử trên ô tô),18.50,Đại học,"A00,A01,C01,D01",,2020
DKK,4,"Công nghệ kỹ thuật điện, điện tử (Chuyên ngành Điện dân dụng và công nghiệp; Hệ thống cung cấp điện; Thiết bị điện, điện tử",18.50,Đại học,"A00,A01,C01,D01",,2020
DKK,5,"Công nghê dệt, may (Chuyên ngành Công nghệ may; Thiết kế thời trang)",18.00,Đại học,"A00,A01,C01,D01",,2020
DKK,6,Mạng máy tính và truyền thông dữ liệu (Chuyên ngành Mạng máy tính và truyền thông dữ liệu; Chuyên ngành an toàn thông tin),17.50,Đại học,"A00,A01,C01,D01",,2020
DKK,7,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh; Quản trị Marketing; Logistics và quản lý chuỗi cung ứng),17.50,Đại học,"A00,A01,C01,D01",,2020
DKK,8,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ chế tạo máy; Máy và cơ sở thiết kế máy),17.00,Đại học,"A00,A01,C01,D01",,2020
DKK,9,Kế toán (Chuyên ngành Kế toán doanh nghiệp; Kế toán nhà hàng khách sạn; Kế toán công; Kế toán kiểm toán),17.00,Đại học,"A00,A01,C01,D01",,2020
DKK,10,Kinh doanh Thương mại (Chuyên ngành Kinh doanh thương mại; Thương mại điện tử),17.00,Đại học,"A00,A01,C01,D01",,2020
DKK,11,Công nghệ kỹ thuật điện tử - Viễn thông (Chuyên ngành Kỹ thuật viễn thông; Kỹ thuật điện tử),16.50,Đại học,"A00,A01,C01,D01",,2020
DKK,12,Công nghệ thực phẩm (Chuyên ngành Công nghệ đồ uống và đường bánh kẹo; Công nghệ chế biến và bảo quản nông sản),16.00,Đại học,"A00,A01,B00,D01",,2020
DKK,13,Ngôn ngữ Anh (Chuyên ngành Biên phiên dịch; Chuyên ngành giảng dạy),16.00,Đại học,"A01,D01",,2020
DKK,14,Tài chính ngân hàng (Chuyên ngành Tài chính doanh nghiệp; Ngân hàng; Tài chính bảo hiểm; Đầu tư tài chính),16.00,Đại học,"A00,A01,C01,D01",,2020
DKK,15,"Công nghệ sợi , dệt",15.00,Đại học,"A00,A01,C01,D01",,2020
DKK,1,Công nghệ thông tin (Chuyên ngành Công nghệ thông tin; Hệ thống thông tin; Truyền dữ liệu và mạng máy tính),21.50,Đại học,"A00,A01,C01,D01",,2021
DKK,2,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh; Quản trị Marketing; Logistics và quản lý chuỗi cung ứng),21.50,Đại học,"A00,A01,C01,D01",,2021
DKK,3,7510303DKK,21.25,Đại học,"A00,A01,C01,D01",,2021
DKK,4,"Công nghệ kỹ thuật điện, điện tử (Chuyên ngành Điện dân dụng và công nghiệp; Hệ thống cung cấp điện; Thiết bị điện, điện tử",20.75,Đại học,"A00,A01,C01,D01",,2021
DKK,5,Kinh doanh Thương mại (Chuyên ngành Kinh doanh thương mại; Thương mại điện tử),20.75,Đại học,"A00,A01,C01,D01",,2021
DKK,6,Công nghệ kỹ thuật cơ điện tử (Chuyên ngành Kỹ thuật Robot; Hệ thống cơ điện tử; Hệ thống cơ điện tử trên ô tô),20.50,Đại học,"A00,A01,C01,D01",,2021
DKK,7,Ngành công nghệ kỹ thuật ô tô,20.50,Đại học,"A00,A01,C01,D01",,2021
DKK,8,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ chế tạo máy; Máy và cơ sở thiết kế máy),19.75,Đại học,"A00,A01,C01,D01",,2021
DKK,9,Công nghệ kỹ thuật máy tính,19.75,Đại học,"A00,A01,C01,D01",,2021
DKK,10,Mạng máy tính và truyền thông dữ liệu (Chuyên ngành Mạng máy tính và truyền thông dữ liệu; Chuyên ngành an toàn thông tin),19.75,Đại học,"A00,A01,C01,D01",,2021
DKK,11,"Công nghê dệt, may (Chuyên ngành Công nghệ may; Thiết kế thời trang)",19.25,Đại học,"A00,A01,C01,D01",,2021
DKK,12,Kế toán (Chuyên ngành Kế toán doanh nghiệp; Kế toán nhà hàng khách sạn; Kế toán công; Kế toán kiểm toán),19.25,Đại học,"A00,A01,C01,D01",,2021
DKK,13,Ngành Quản trị dịch vụ du lịch và lữ hành,19.25,Đại học,"A00,A01,C00,D01",,2021
DKK,14,Ngôn ngữ Anh (Chuyên ngành Biên phiên dịch; Chuyên ngành giảng dạy),19.25,Đại học,"A01,D01",,2021
DKK,15,Công nghệ thực phẩm (Chuyên ngành Công nghệ đồ uống và đường bánh kẹo; Công nghệ chế biến và bảo quản nông sản),19.00,Đại học,"A00,A01,B00,D01",,2021
DKK,16,Công nghệ kỹ thuật điện tử - Viễn thông (Chuyên ngành Kỹ thuật viễn thông; Kỹ thuật điện tử),18.50,Đại học,"A00,A01,C01,D01",,2021
DKK,17,Tài chính ngân hàng (Chuyên ngành Tài chính doanh nghiệp; Ngân hàng; Tài chính bảo hiểm; Đầu tư tài chính),18.50,Đại học,"A00,A01,C01,D01",,2021
DKK,18,"Công nghệ sợi , dệt",18.00,Đại học,"A00,A01,C01,D01",,2021
DKK,1,Công nghệ thông tin (Chuyên ngành Công nghệ thông tin; Hệ thống thông tin; Truyền dữ liệu và mạng máy tính),24.00,Đại học,"A00,A01,C01,D01",,2022
DKK,2,Kinh doanh Thương mại (Chuyên ngành Kinh doanh thương mại; Thương mại điện tử),24.00,Đại học,"A00,A01,C01,D01",,2022
DKK,3,Ngành Quản trị dịch vụ du lịch và lữ hành,24.00,Đại học,"A00,A01,C00,D01",,2022
DKK,4,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh; Quản trị Marketing; Logistics và quản lý chuỗi cung ứng),23.50,Đại học,"A00,A01,C01,D01",,2022
DKK,5,7510303DKK,23.00,Đại học,"A00,A01,C01,D01",,2022
DKK,6,Ngôn ngữ Anh (Chuyên ngành Biên phiên dịch; Chuyên ngành giảng dạy),23.00,Đại học,"A01,D01,D09,D10",,2022
DKK,7,Ngành công nghệ kỹ thuật ô tô,22.80,Đại học,"A00,A01,C01,D01",,2022
DKK,8,Tài chính ngân hàng (Chuyên ngành Tài chính doanh nghiệp; Ngân hàng; Tài chính bảo hiểm; Đầu tư tài chính),22.80,Đại học,"A00,A01,C01,D01",,2022
DKK,9,Kế toán (Chuyên ngành Kế toán doanh nghiệp; Kế toán nhà hàng khách sạn; Kế toán công; Kế toán kiểm toán),22.50,Đại học,"A00,A01,C01,D01",,2022
DKK,10,Công nghệ kỹ thuật máy tính,22.20,Đại học,"A00,A01,C01,D01",,2022
DKK,11,Mạng máy tính và truyền thông dữ liệu (Chuyên ngành Mạng máy tính và truyền thông dữ liệu; Chuyên ngành an toàn thông tin),22.20,Đại học,"A00,A01,C01,D01",,2022
DKK,12,Công nghệ kỹ thuật cơ điện tử (Chuyên ngành Kỹ thuật Robot; Hệ thống cơ điện tử; Hệ thống cơ điện tử trên ô tô),22.00,Đại học,"A00,A01,C01,D01",,2022
DKK,13,"Công nghệ kỹ thuật điện, điện tử (Chuyên ngành Điện dân dụng và công nghiệp; Hệ thống cung cấp điện; Thiết bị điện, điện tử",22.00,Đại học,"A00,A01,C01,D01",,2022
DKK,14,Công nghệ kỹ thuật điện tử - Viễn thông (Chuyên ngành Kỹ thuật viễn thông; Kỹ thuật điện tử),21.80,Đại học,"A00,A01,C01,D01",,2022
DKK,15,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ chế tạo máy; Máy và cơ sở thiết kế máy),21.50,Đại học,"A00,A01,C01,D01",,2022
DKK,16,Công nghệ thực phẩm (Chuyên ngành Công nghệ đồ uống và đường bánh kẹo; Công nghệ chế biến và bảo quản nông sản),21.00,Đại học,"A00,A01,B00,D07",,2022
DKK,17,"Công nghê dệt, may (Chuyên ngành Công nghệ may; Thiết kế thời trang)",21.00,Đại học,"A00,A01,C01,D01",,2022
DKK,18,"Công nghệ sợi , dệt",19.00,Đại học,"A00,A01,C01,D01",,2022
DKQ,1,Kế toán,15.00,Đại học,"A01,A16,D01",,2016
DKQ,2,Luật kinh tế,15.00,Đại học,"A00,C00,C15,D01",,2016
DKQ,3,Ngành Kinh doanh quốc tế,15.00,Đại học,"A01,A16,D01",,2016
DKQ,4,Quản trị doanh nghiệp,15.00,Đại học,"A01,A16,D01",,2016
DKQ,5,Tài chính – Ngân hàng,15.00,Đại học,"A01,A16,D01",,2016
DKQ,1,Kế toán,15.50,Đại học,"A01,A16,D01",,2017
DKQ,2,Luật kinh tế,15.50,Đại học,"A00,C00,C15,D01",,2017
DKQ,3,Ngành Kinh doanh quốc tế,15.50,Đại học,"A01,A16,D01",,2017
DKQ,4,Quản trị doanh nghiệp,15.50,Đại học,"A01,A16,D01",,2017
DKQ,5,Tài chính – Ngân hàng,15.50,Đại học,"A01,A16,D01",,2017
DKQ,1,Kế toán,14.00,Đại học,"A01,A16,D01",,2018
DKQ,2,Luật kinh tế,14.00,Đại học,"A00,C00,C15,D01",,2018
DKQ,3,Ngành Kinh doanh quốc tế,14.00,Đại học,"A01,A16,D01",,2018
